date,Afganistan,Albania,Algaria,Andorra,Angola,Argentina,Australia,Azerbaijan,Bangladesh,Belgium,Bhutan,Brazil,Canada,China,Egypt,France,Germany,India,Indonesia,Iran,Iraq,Vietnam,Zimbabwe,Afgan-Norm,Albania-Norm,Algaria-Norm,Andorra-Norm,Angola-Norm,Argentina-Norm,Australia-Norm,Azerbaijan-Norm,Bangladesh-Norm,Belgium-Norm,Bhutan-Norm,Brazil-Norm,Canada-Norm,China-Norm,Egypt-Norm,France-Norm,Germany-Norm,India-Norm,Indonesia-Norm,Iran-Norm,Iraq-Norm,Vietnam-Norm,Zimbabwe-Norm
18.10.2020,4,3,10,0,6,160,1,3,14,21,,235,18,0,11,85,10,579,80,252,56,0,0,0.025157233,0.142857143,0.204081633,0,0.2,0.047746941,0.001984127,0.027027027,0.053030303,0.04233871,0.5,0.056653809,0.06,0,0.083333333,0.059109875,0.008038585,0.127842791,0.038666022,0.355430183,0.459016393,0,0
19.10.2020,5,3,9,3,1,449,0,4,21,30,,326,33,0,10,146,12,587,106,337,63,0,1,0.031446541,0.142857143,0.183673469,0.428571429,0.033333333,0.133989854,0,0.036036036,0.079545455,0.060483871,0.5,0.078592093,0.11,0,0.075757576,0.101529903,0.009646302,0.129609185,0.051232479,0.475317348,0.516393443,0,0.009345794
20.10.2020,2,4,8,0,3,384,0,5,18,46,,648,17,0,12,281,47,717,117,322,49,0,1,0.012578616,0.19047619,0.163265306,0,0.1,0.114592659,0,0.045045045,0.068181818,0.092741935,0.5,0.156219865,0.056666667,0,0.090909091,0.195410292,0.03778135,0.158313093,0.056549058,0.45416079,0.401639344,0,0.009345794
21.10.2020,0,4,7,1,4,419,0,7,24,50,,571,38,0,13,165,39,702,123,312,52,0,3,0,0.19047619,0.142857143,0.142857143,0.133333333,0.125037302,0,0.063063063,0.090909091,0.100806452,0.5,0.137656702,0.126666667,0,0.098484848,0.114742698,0.031350482,0.155001104,0.059449009,0.440056417,0.426229508,0,0.028037383
22.10.2020,0,3,8,0,5,438,0,6,24,49,,505,31,0,11,154,30,690,102,304,47,0,0,0,0.142857143,0.163265306,0,0.166666667,0.130707252,0,0.054054054,0.090909091,0.098790323,0.5,0.121745419,0.103333333,0,0.083333333,0.107093185,0.024115756,0.152351512,0.049299178,0.42877292,0.385245902,0,0
23.10.2020,2,4,9,6,5,381,0,8,14,70,,563,29,0,10,299,49,650,118,335,48,0,0,0.012578616,0.19047619,0.183673469,0.857142857,0.166666667,0.113697404,0,0.072072072,0.053030303,0.141129032,0.5,0.135728062,0.096666667,0,0.075757576,0.207927677,0.039389068,0.143519541,0.057032383,0.472496474,0.393442623,0,0
24.10.2020,2,4,10,0,2,275,0,8,19,79,,387,27,0,11,136,49,578,128,335,55,0,0,0.012578616,0.19047619,0.204081633,0,0.066666667,0.082065055,0,0.072072072,0.071969697,0.159274194,0.5,0.093297975,0.09,0,0.083333333,0.0945758,0.039389068,0.127621992,0.061865636,0.472496474,0.450819672,0,0
25.10.2020,4,4,7,0,1,283,0,7,23,73,,233,29,0,12,,29,480,94,296,55,0,1,0.025157233,0.19047619,0.142857143,0,0.033333333,0.084452402,0,0.063063063,0.087121212,0.147177419,0.5,0.056171649,0.096666667,0,0.090909091,0.180458971,0.023311897,0.105983661,0.045432576,0.417489422,0.450819672,0,0.009345794
26.10.2020,3,3,8,3,2,405,0,8,15,89,,302,34,0,12,383,24,488,112,337,48,0,5,0.018867925,0.142857143,0.163265306,0.428571429,0.066666667,0.120859445,0,0.072072072,0.056818182,0.179435484,0.5,0.072806172,0.113333333,0,0.090909091,0.266342142,0.019292605,0.107750055,0.054132431,0.475317348,0.393442623,0,0.046728972
27.10.2020,4,7,9,0,1,429,2,9,20,139,,526,27,0,11,528,42,508,101,346,53,0,0,0.025157233,0.333333333,0.183673469,0,0.033333333,0.128021486,0.003968254,0.081081081,0.075757576,0.280241935,0.5,0.1268081,0.09,0,0.083333333,0.367176634,0.033762058,0.112166041,0.048815853,0.488011283,0.43442623,0,0
28.10.2020,5,6,10,0,4,341,0,11,23,132,,504,37,0,12,256,85,517,100,415,46,0,0,0.031446541,0.285714286,0.204081633,0,0.133333333,0.101760668,0,0.099099099,0.087121212,0.266129032,0.5,0.121504339,0.123333333,0,0.090909091,0.178025035,0.068327974,0.114153235,0.048332528,0.585331453,0.37704918,0,0
29.10.2020,6,6,8,1,0,371,0,9,25,138,,551,33,0,13,233,89,563,89,399,45,0,0,0.037735849,0.285714286,0.163265306,0.142857143,0,0.11071322,0,0.081081081,0.09469697,0.278225806,0.5,0.132835101,0.11,0,0.098484848,0.162030598,0.071543408,0.124310002,0.04301595,0.562764457,0.368852459,0,0
30.10.2020,3,3,7,2,4,350,0,10,19,144,,573,45,0,11,547,77,551,81,365,47,0,0,0.018867925,0.142857143,0.142857143,0.285714286,0.133333333,0.104446434,0,0.09009009,0.071969697,0.290322581,0.5,0.138138862,0.15,0,0.083333333,0.38038943,0.061897106,0.121660411,0.039149348,0.514809591,0.385245902,0,0
31.10.2020,1,7,8,0,5,210,0,12,18,173,,292,41,0,8,222,103,470,87,386,48,0,1,0.006289308,0.333333333,0.163265306,0,0.166666667,0.06266786,0,0.108108108,0.068181818,0.348790323,0.5,0.070395371,0.136666667,0,0.060606061,0.154381085,0.082797428,0.103775668,0.042049299,0.544428773,0.393442623,0,0.009345794
01.11.2020,3,9,9,0,2,138,0,10,18,112,,203,37,0,12,231,29,496,74,434,56,0,0,0.018867925,0.428571429,0.183673469,0,0.066666667,0.041181737,0,0.09009009,0.068181818,0.225806452,0.5,0.048939248,0.123333333,0,0.090909091,0.160639777,0.023311897,0.10951645,0.035766071,0.61212976,0.459016393,0,0
02.11.2020,0,9,7,0,3,483,0,13,25,121,,165,29,0,13,419,49,490,101,440,51,0,2,0,0.428571429,0.142857143,0,0.1,0.144136079,0,0.117117117,0.09469697,0.243951613,0.5,0.039778206,0.096666667,0,0.098484848,0.291376912,0.039389068,0.108191654,0.048815853,0.620592384,0.418032787,0,0.018691589
03.11.2020,5,5,0,0,2,429,0,15,17,268,,288,57,0,14,1279,131,514,102,422,51,0,1,0.031446541,0.238095238,0,0,0.066666667,0.128021486,0,0.135135135,0.064393939,0.540322581,0.5,0.069431051,0.19,0,0.106060606,0.889429764,0.105305466,0.113490837,0.049299178,0.595204513,0.418032787,0,0.009345794
04.11.2020,3,4,19,0,5,468,0,12,21,205,,618,42,0,13,,151,704,113,419,60,0,2,0.018867925,0.19047619,0.387755102,0,0.166666667,0.139659803,0,0.108108108,0.079545455,0.413306452,0.5,0.148987464,0.14,0,0.098484848,0.568845619,0.121382637,0.155442703,0.054615756,0.590973202,0.491803279,0,0.018691589
05.11.2020,4,7,12,0,3,246,0,14,17,189,,603,43,1,11,357,118,670,89,406,47,0,0,0.025157233,0.333333333,0.244897959,0,0.1,0.073410922,0,0.126126126,0.064393939,0.381048387,0.5,0.145371263,0.143333333,1.67E-05,0.083333333,0.248261474,0.094855305,0.147935527,0.04301595,0.572637518,0.385245902,0,0
06.11.2020,6,6,13,0,1,370,0,17,15,188,,271,56,0,14,829,166,577,94,424,69,0,2,0.037735849,0.285714286,0.265306122,0,0.033333333,0.110414802,0,0.153153153,0.056818182,0.379032258,0.5,0.06533269,0.186666667,0,0.106060606,0.576495132,0.133440514,0.127401192,0.045432576,0.598025388,0.56557377,0,0.018691589
07.11.2020,0,8,12,0,3,212,0,13,13,199,,228,47,0,12,303,130,559,98,423,39,0,1,0,0.380952381,0.244897959,0,0.1,0.063264697,0,0.117117117,0.049242424,0.401209677,0.5,0.054966249,0.156666667,0,0.090909091,0.210709318,0.104501608,0.123426805,0.047365877,0.596614951,0.319672131,0,0.009345794
08.11.2020,2,2,12,0,4,212,0,16,18,148,,190,52,1,13,270,63,490,74,459,44,0,2,0.012578616,0.095238095,0.244897959,0,0.133333333,0.063264697,0,0.144144144,0.068181818,0.298387097,0.5,0.045805207,0.173333333,1.67E-05,0.098484848,0.187760779,0.050643087,0.108191654,0.035766071,0.647390691,0.360655738,0,0.018691589
09.11.2020,6,12,14,0,1,347,0,12,25,161,,186,58,2,12,550,63,448,75,458,53,0,1,0.037735849,0.571428571,0.285714286,0,0.033333333,0.103551179,0,0.108108108,0.09469697,0.324596774,0.5,0.044840887,0.193333333,3.34E-05,0.090909091,0.382475661,0.050643087,0.098918083,0.036249396,0.645980254,0.43442623,0,0.009345794
10.11.2020,12,8,15,0,0,276,0,15,16,345,,198,62,0,14,1228,154,512,72,453,52,0,1,0.075471698,0.380952381,0.306122449,0,0,0.082363474,0,0.135135135,0.060606061,0.695564516,0.5,0.047733848,0.206666667,0,0.106060606,0.853963839,0.123794212,0.113049238,0.03479942,0.638928068,0.426229508,0,0.009345794
11.11.2020,3,11,16,0,4,348,0,18,19,197,,574,61,0,11,328,261,550,75,462,50,0,0,0.018867925,0.523809524,0.326530612,0,0.133333333,0.103849597,0,0.162162162,0.071969697,0.397177419,0.5,0.138379942,0.203333333,0,0.083333333,0.228094576,0.209807074,0.121439611,0.036249396,0.651622003,0.409836066,0,0
12.11.2020,4,8,18,0,3,251,0,20,13,133,,933,76,0,12,415,215,547,97,457,50,0,0,0.025157233,0.380952381,0.367346939,0,0.1,0.074903014,0,0.18018018,0.049242424,0.268145161,0.5,0.224927676,0.253333333,0,0.090909091,0.288595271,0.172829582,0.120777214,0.046882552,0.644569817,0.409836066,0,0
13.11.2020,10,7,13,0,2,263,0,22,19,215,,576,49,0,12,932,218,520,104,461,48,0,2,0.062893082,0.333333333,0.265306122,0,0.066666667,0.078484035,0,0.198198198,0.071969697,0.433467742,0.5,0.138862102,0.163333333,0,0.090909091,0.648122392,0.175241158,0.114815633,0.050265829,0.650211566,0.393442623,0,0.018691589
14.11.2020,4,7,15,0,5,262,0,19,14,197,,734,63,0,13,353,178,447,111,452,43,0,0,0.025157233,0.333333333,0.306122449,0,0.166666667,0.078185616,0,0.171171171,0.053030303,0.397177419,0.5,0.176952748,0.21,0,0.098484848,0.245479833,0.143086817,0.098697284,0.053649106,0.63751763,0.352459016,0,0
15.11.2020,10,11,15,1,0,129,0,21,21,118,,140,73,1,11,303,107,435,63,459,47,0,0,0.062893082,0.523809524,0.306122449,0.142857143,0,0.038495971,0,0.189189189,0.079545455,0.237903226,0.5,0.033751205,0.243333333,1.67E-05,0.083333333,0.210709318,0.086012862,0.096047693,0.030449493,0.647390691,0.385245902,0,0
16.11.2020,12,8,14,0,2,291,0,18,21,195,,257,74,0,12,508,62,449,85,486,42,0,0,0.075471698,0.380952381,0.285714286,0,0.066666667,0.086839749,0,0.162162162,0.079545455,0.393145161,0.5,0.06195757,0.246666667,0,0.090909091,0.353268428,0.049839228,0.099138883,0.041082649,0.685472496,0.344262295,0,0
17.11.2020,9,6,18,0,4,379,0,20,39,223,,678,66,0,16,1221,267,474,97,482,40,0,3,0.056603774,0.285714286,0.367346939,0,0.133333333,0.113100567,0,0.18018018,0.147727273,0.449596774,0.5,0.163452266,0.22,0,0.121212121,0.849095967,0.214630225,0.104658865,0.046882552,0.679830748,0.327868852,0,0.028037383
18.11.2020,12,9,20,0,4,241,0,25,21,186,,754,102,0,14,430,305,585,110,480,43,0,1,0.075471698,0.428571429,0.408163265,0,0.133333333,0.07191883,0,0.225225225,0.079545455,0.375,0.5,0.181774349,0.34,0,0.106060606,0.299026426,0.245176849,0.129167587,0.053165781,0.677009873,0.352459016,0,0.009345794
19.11.2020,7,11,18,0,1,185,0,23,30,171,,650,73,0,13,417,251,584,97,476,39,0,4,0.044025157,0.523809524,0.367346939,0,0.033333333,0.055207401,0,0.207207207,0.113636364,0.344758065,0.5,0.156702025,0.243333333,0,0.098484848,0.289986092,0.201768489,0.128946787,0.046882552,0.671368124,0.319672131,0,0.037383178
20.11.2020,5,15,12,0,1,258,0,26,17,156,,513,65,0,13,1140,260,564,78,479,49,0,0,0.031446541,0.714285714,0.244897959,0,0.033333333,0.076991943,0,0.234234234,0.064393939,0.314516129,0.5,0.12367406,0.216666667,0,0.098484848,0.792767733,0.209003215,0.124530802,0.037699372,0.675599436,0.401639344,0,0
21.11.2020,11,13,19,0,2,112,0,28,28,170,,357,68,0,14,252,254,501,96,431,42,0,0,0.06918239,0.619047619,0.387755102,0,0.066666667,0.033422859,0,0.252252252,0.106060606,0.342741935,0.5,0.086065574,0.226666667,0,0.106060606,0.175243394,0.204180064,0.110620446,0.046399227,0.607898449,0.344262295,0,0
22.11.2020,14,14,17,0,1,100,0,24,38,96,,178,58,0,13,214,138,511,110,475,33,0,3,0.088050314,0.666666667,0.346938776,0,0.033333333,0.029841838,0,0.216216216,0.143939394,0.193548387,0.5,0.042912247,0.193333333,0,0.098484848,0.148817803,0.110932476,0.112828439,0.053165781,0.669957687,0.270491803,0,0.028037383
23.11.2020,12,17,22,0,0,120,0,29,28,137,,355,77,1,12,501,90,480,118,453,38,0,5,0.075471698,0.80952381,0.448979592,0,0,0.035810206,0,0.261261261,0.106060606,0.276209677,0.5,0.085583414,0.256666667,1.67E-05,0.090909091,0.348400556,0.072347267,0.105983661,0.057032383,0.638928068,0.31147541,0,0.046728972
24.11.2020,8,19,15,0,1,310,0,34,32,183,,627,91,0,13,1009,249,481,109,483,35,0,1,0.050314465,0.904761905,0.306122449,0,0.033333333,0.092509699,0,0.306306306,0.121212121,0.368951613,0.5,0.151157184,0.303333333,0,0.098484848,0.701668985,0.200160772,0.10620446,0.052682455,0.681241185,0.286885246,0,0.009345794
25.11.2020,17,8,20,0,2,282,0,30,39,139,,623,93,0,12,388,410,524,114,469,55,0,0,0.106918239,0.380952381,0.408163265,0,0.066666667,0.084153984,0,0.27027027,0.147727273,0.280241935,0.5,0.150192864,0.31,0,0.090909091,0.269819193,0.329581994,0.11569883,0.055099082,0.661495063,0.450819672,0,0
26.11.2020,13,10,23,0,1,227,0,32,37,142,,710,86,0,11,329,389,492,127,482,39,0,0,0.081761006,0.476190476,0.469387755,0,0.033333333,0.067740973,0,0.288288288,0.140151515,0.286290323,0.5,0.171166827,0.286666667,0,0.083333333,0.228789986,0.312700965,0.108633252,0.06138231,0.679830748,0.319672131,0,0
27.11.2020,12,18,20,0,1,275,0,35,20,120,,559,83,1,12,958,426,485,169,406,42,0,1,0.075471698,0.857142857,0.408163265,0,0.033333333,0.082065055,0,0.315315315,0.075757576,0.241935484,0.5,0.134763742,0.276666667,1.67E-05,0.090909091,0.66620306,0.34244373,0.107087657,0.081681972,0.572637518,0.344262295,0,0.009345794
28.11.2020,3,16,21,0,3,106,0,32,36,122,,544,73,2,13,212,379,496,125,391,33,0,0,0.018867925,0.761904762,0.428571429,0,0.1,0.031632349,0,0.288288288,0.136363636,0.245967742,0.5,0.131147541,0.243333333,3.34E-05,0.098484848,0.147426982,0.304662379,0.10951645,0.06041566,0.551480959,0.270491803,0,0
29.11.2020,12,11,17,0,1,151,1,38,29,86,,233,77,0,15,198,158,443,169,388,24,0,0,0.075471698,0.523809524,0.346938776,0,0.033333333,0.045061176,0.001984127,0.342342342,0.109848485,0.173387097,0.5,0.056171649,0.256666667,0,0.113636364,0.137691238,0.127009646,0.097814087,0.081681972,0.547249647,0.196721311,0,0
30.11.2020,11,12,21,0,2,257,0,31,35,98,,351,106,0,14,406,125,482,130,372,34,0,1,0.06918239,0.571428571,0.428571429,0,0.066666667,0.076693524,0,0.279279279,0.132575758,0.197580645,0.5,0.084619094,0.353333333,0,0.106060606,0.282336579,0.100482315,0.106425259,0.062832286,0.524682652,0.278688525,0,0.009345794
01.12.2020,11,12,16,0,2,198,0,41,31,141,,685,77,3,16,776,388,501,136,382,48,0,1,0.06918239,0.571428571,0.326530612,0,0.066666667,0.05908684,0,0.369369369,0.117424242,0.284274194,0.5,0.165139826,0.256666667,5.01E-05,0.121212121,0.539638387,0.311897106,0.110620446,0.065732238,0.538787024,0.393442623,0,0.009345794
02.12.2020,21,17,17,0,1,228,0,37,38,125,,679,107,0,28,310,487,526,118,362,34,0,0,0.132075472,0.80952381,0.346938776,0,0.033333333,0.068039391,0,0.333333333,0.143939394,0.252016129,0.5,0.163693346,0.356666667,0,0.212121212,0.215577191,0.3914791,0.116140428,0.057032383,0.510578279,0.278688525,0,0
03.12.2020,27,13,16,1,1,149,0,40,35,122,,761,91,1,19,323,479,540,156,358,21,0,3,0.169811321,0.619047619,0.326530612,0.142857143,0.033333333,0.044464339,0,0.36036036,0.132575758,0.245967742,0.5,0.183461909,0.303333333,1.67E-05,0.143939394,0.224617524,0.385048232,0.119231618,0.075398743,0.50493653,0.172131148,0,0.028037383
04.12.2020,19,18,12,0,1,207,0,41,24,109,,678,96,1,19,629,432,512,124,347,26,0,1,0.119496855,0.857142857,0.244897959,0,0.033333333,0.061772605,0,0.369369369,0.090909091,0.219758065,0.5,0.163452266,0.32,1.67E-05,0.143939394,0.437413074,0.347266881,0.113049238,0.059932334,0.489421721,0.213114754,0,0.009345794
05.12.2020,6,19,9,1,1,120,0,42,35,112,,647,79,0,18,212,483,482,110,321,24,0,10,0.037735849,0.904761905,0.183673469,0.142857143,0.033333333,0.035810206,0,0.378378378,0.132575758,0.225806452,0.5,0.155978785,0.263333333,0,0.136363636,0.147426982,0.388263666,0.106425259,0.053165781,0.452750353,0.196721311,0,0.093457944
06.12.2020,18,16,15,0,0,138,0,39,31,66,,340,80,0,21,174,255,391,151,294,21,0,0,0.113207547,0.761904762,0.306122449,0,0,0.041181737,0,0.351351351,0.117424242,0.133064516,0.5,0.081967213,0.266666667,0,0.159090909,0.121001391,0.204983923,0.086332524,0.072982117,0.414668547,0.172131148,0,0
07.12.2020,10,17,11,0,0,118,0,43,36,66,,425,125,0,19,366,147,385,127,284,28,0,3,0.062893082,0.80952381,0.224489796,0,0,0.035213369,0,0.387387387,0.136363636,0.133064516,0.5,0.102459016,0.416666667,0,0.143939394,0.254520167,0.118167203,0.085007728,0.06138231,0.400564175,0.229508197,0,0.028037383
08.12.2020,27,14,12,0,1,121,0,38,32,121,,798,96,0,23,831,423,402,133,323,17,0,9,0.169811321,0.666666667,0.244897959,0,0.033333333,0.036108624,0,0.342342342,0.121212121,0.243951613,0.5,0.192381871,0.32,0,0.174242424,0.577885953,0.340032154,0.088761316,0.064282262,0.455571227,0.139344262,0,0.08411215
09.12.2020,6,15,15,0,3,213,0,42,24,96,,853,110,0,19,293,590,412,171,295,24,0,1,0.037735849,0.714285714,0.306122449,0,0.1,0.063563115,0,0.378378378,0.090909091,0.193548387,0.5,0.205641273,0.366666667,0,0.143939394,0.203755216,0.474276527,0.090969309,0.082648623,0.416078984,0.196721311,0,0.009345794
10.12.2020,13,14,10,0,4,209,0,38,37,89,,769,123,0,22,295,440,413,165,284,25,0,1,0.081761006,0.666666667,0.204081633,0,0.133333333,0.062369442,0,0.342342342,0.140151515,0.179435484,0.5,0.18539055,0.41,0,0.166666667,0.205146036,0.353697749,0.091190108,0.079748671,0.400564175,0.204918033,0,0.009345794
11.12.2020,18,12,11,0,3,175,0,47,19,0,,661,133,0,23,628,598,443,175,231,23,0,1,0.113207547,0.571428571,0.224489796,0,0.1,0.052223217,0,0.423423423,0.071969697,0,0.5,0.159353905,0.443333333,0,0.174242424,0.436717663,0.480707395,0.097814087,0.084581924,0.325811001,0.18852459,0,0.009345794
12.12.2020,10,12,9,0,1,62,0,43,34,100,,677,97,0,21,193,496,391,142,222,16,0,1,0.062893082,0.571428571,0.183673469,0,0.033333333,0.01850194,0,0.387387387,0.128787879,0.201612903,0.5,0.163211186,0.323333333,0,0.159090909,0.134214186,0.398713826,0.086332524,0.068632189,0.313117066,0.131147541,0,0.009345794
13.12.2020,11,14,12,1,5,98,0,39,32,159,,295,81,0,22,150,321,336,166,247,14,0,0,0.06918239,0.666666667,0.244897959,0.142857143,0.166666667,0.029245001,0,0.351351351,0.121212121,0.320564516,0.5,0.071118611,0.27,0,0.166666667,0.104311544,0.258038585,0.074188563,0.080231996,0.348377997,0.114754098,0,0
14.12.2020,11,13,13,0,1,275,0,44,37,103,,513,143,0,23,371,188,354,137,251,24,0,2,0.06918239,0.619047619,0.265306122,0,0.033333333,0.082065055,0,0.396396396,0.140151515,0.20766129,0.5,0.12367406,0.476666667,0,0.174242424,0.257997218,0.151125402,0.07816295,0.066215563,0.354019746,0.196721311,0,0.018691589
15.12.2020,4,12,14,0,0,163,0,41,40,124,,934,107,1,23,790,500,387,155,223,11,0,1,0.025157233,0.571428571,0.285714286,0,0,0.048642196,0,0.369369369,0.151515152,0.25,0.5,0.225168756,0.356666667,1.67E-05,0.174242424,0.549374131,0.40192926,0.085449327,0.074915418,0.314527504,0.090163934,0,0.009345794
16.12.2020,26,12,8,0,7,161,0,43,27,100,,941,128,0,24,289,952,355,137,213,22,0,3,0.163522013,0.571428571,0.163265306,0,0.233333333,0.04804536,0,0.387387387,0.102272727,0.201612903,0.5,0.226856316,0.426666667,0,0.181818182,0.200973574,0.765273312,0.078383749,0.066215563,0.300423131,0.180327869,0,0.028037383
17.12.2020,16,15,9,0,3,169,0,38,36,93,,1061,148,0,25,258,698,338,142,212,14,0,1,0.100628931,0.714285714,0.183673469,0,0.1,0.050432707,0,0.342342342,0.136363636,0.1875,0.5,0.255785921,0.493333333,0,0.189393939,0.179415855,0.561093248,0.074630161,0.068632189,0.299012694,0.114754098,0,0.009345794
18.12.2020,15,11,7,1,2,138,0,45,25,84,,817,122,0,26,610,813,347,124,178,20,0,2,0.094339623,0.523809524,0.142857143,0.142857143,0.066666667,0.041181737,0,0.405405405,0.09469697,0.169354839,0.5,0.196962392,0.406666667,0,0.196969697,0.424200278,0.653536977,0.076617355,0.059932334,0.251057828,0.163934426,0,0.018691589
19.12.2020,5,8,12,0,2,91,0,42,25,90,,659,102,0,28,189,702,341,145,175,10,0,2,0.031446541,0.380952381,0.244897959,0,0.066666667,0.027156073,0,0.378378378,0.09469697,0.181451613,0.5,0.158871745,0.34,0,0.212121212,0.131432545,0.564308682,0.075292559,0.070082165,0.246826516,0.081967213,0,0.018691589
20.12.2020,17,14,7,1,1,50,0,35,38,81,,419,89,1,29,131,409,333,221,177,17,0,2,0.106918239,0.666666667,0.142857143,0.142857143,0.033333333,0.014920919,0,0.315315315,0.143939394,0.163306452,0.5,0.101012536,0.296666667,1.67E-05,0.21969697,0.091098748,0.328778135,0.073526165,0.106814886,0.249647391,0.139344262,0,0.018691589
21.12.2020,20,10,9,0,3,184,0,43,32,71,,561,110,1,32,351,226,301,205,191,13,0,2,0.125786164,0.476190476,0.183673469,0,0.1,0.054908982,0,0.387387387,0.121212121,0.143145161,0.5,0.135245902,0.366666667,1.67E-05,0.242424242,0.244089013,0.181672026,0.066460587,0.099081682,0.269393512,0.106557377,0,0.018691589
22.12.2020,15,13,12,1,3,257,0,41,17,124,,969,121,1,37,802,731,333,172,187,15,0,4,0.094339623,0.619047619,0.244897959,0.142857143,0.1,0.076693524,0,0.369369369,0.064393939,0.25,0.5,0.233606557,0.403333333,1.67E-05,0.28030303,0.557719054,0.587620579,0.073526165,0.083131948,0.263751763,0.12295082,0,0.037383178
23.12.2020,16,6,9,0,0,60,0,46,30,118,,965,145,0,42,276,962,312,151,153,12,0,4,0.100628931,0.285714286,0.183673469,0,0,0.017905103,0,0.414414414,0.113636364,0.237903226,0.5,0.232642237,0.483333333,0,0.318181818,0.191933241,0.773311897,0.06888938,0.072982117,0.215796897,0.098360656,0,0.037383178
24.12.2020,21,8,9,1,0,0,0,40,19,99,,760,144,0,51,290,802,336,181,152,7,0,9,0.132075472,0.380952381,0.183673469,0.142857143,0,0,0,0.36036036,0.071969697,0.199596774,0.5,0.183220829,0.48,0,0.386363636,0.201668985,0.644694534,0.074188563,0.087481875,0.21438646,0.057377049,0,0.08411215
25.12.2020,9,9,11,0,3,108,0,36,20,51,,482,106,0,49,159,0,251,258,132,11,0,2,0.056603774,0.428571429,0.224489796,0,0.1,0.032229185,0,0.324324324,0.075757576,0.102822581,0.5,0.116200579,0.353333333,0,0.371212121,0.110570236,0,0.055420623,0.124697922,0.186177715,0.090163934,0,0.018691589
26.12.2020,13,9,6,0,3,79,0,38,30,69,,296,100,1,43,146,652,279,147,134,12,0,0,0.081761006,0.428571429,0.12244898,0,0.1,0.023575052,0,0.342342342,0.113636364,0.139112903,0.5,0.071359691,0.333333333,1.67E-05,0.325757576,0.101529903,0.524115756,0.061603003,0.071048816,0.18899859,0.098360656,0,0
27.12.2020,10,10,6,0,0,149,1,45,24,42,,337,123,1,53,173,356,279,243,119,13,0,8,0.062893082,0.476190476,0.12244898,0,0,0.044464339,0.001984127,0.405405405,0.090909091,0.084677419,0.5,0.081243973,0.41,1.67E-05,0.401515152,0.120305981,0.286173633,0.061603003,0.117448043,0.167842031,0.106557377,0,0.074766355
28.12.2020,12,11,9,0,4,218,0,39,27,34,,538,112,1,61,363,348,252,215,121,11,0,5,0.075471698,0.523809524,0.183673469,0,0.133333333,0.065055207,0,0.351351351,0.102272727,0.068548387,0.5,0.129701061,0.373333333,1.67E-05,0.462121212,0.252433936,0.279742765,0.055641422,0.103914935,0.170662906,0.090163934,0,0.046728972
29.12.2020,12,6,8,1,0,150,0,37,30,127,,1051,202,1,54,969,852,286,251,132,9,0,5,0.075471698,0.285714286,0.163265306,0.142857143,0,0.044762757,0,0.333333333,0.113636364,0.256048387,0.5,0.253375121,0.673333333,1.67E-05,0.409090909,0.673852573,0.68488746,0.063148598,0.121314645,0.186177715,0.073770492,0,0.046728972
30.12.2020,7,4,6,0,2,145,0,34,22,80,,1217,105,0,56,303,1129,299,241,149,8,0,1,0.044025157,0.19047619,0.12244898,0,0.066666667,0.043270665,0,0.306306306,0.083333333,0.161290323,0.5,0.293394407,0.35,0,0.424242424,0.210709318,0.90755627,0.066018989,0.116481392,0.210155148,0.06557377,0,0.009345794
31.12.2020,0,7,5,0,0,82,0,32,28,87,,1016,111,2,55,251,964,256,194,128,5,0,3,0,0.333333333,0.102040816,0,0,0.024470307,0,0.288288288,0.106060606,0.175403226,0.5,0.244937319,0.37,3.34E-05,0.416666667,0.174547983,0.774919614,0.056524619,0.093765104,0.180535966,0.040983607,0,0.028037383
01.01.2021,12,0,6,0,0,74,0,29,17,53,,469,83,2,56,133,0,224,191,114,11,0,6,0.075471698,0,0.12244898,0,0,0.02208296,0,0.261261261,0.064393939,0.106854839,0.5,0.113066538,0.276666667,3.34E-05,0.424242424,0.092489569,0,0.049459042,0.092315128,0.160789845,0.090163934,0,0.056074766
02.01.2021,10,9,7,0,2,56,0,33,23,63,,293,103,1,54,156,889,217,226,101,5,0,8,0.062893082,0.428571429,0.142857143,0,0.066666667,0.016711429,0,0.297297297,0.087121212,0.127016129,0.5,0.070636451,0.343333333,1.67E-05,0.409090909,0.108484006,0.714630225,0.047913447,0.109231513,0.142454161,0.040983607,0,0.074766355
03.01.2021,10,3,3,0,1,107,0,30,27,57,,311,70,1,64,116,312,214,179,102,5,0,3,0.062893082,0.142857143,0.06122449,0,0.033333333,0.031930767,0,0.27027027,0.102272727,0.114919355,0.5,0.074975892,0.233333333,1.67E-05,0.484848485,0.080667594,0.250803859,0.047251049,0.086515225,0.143864598,0.040983607,0,0.028037383
04.01.2021,9,6,5,0,0,152,0,28,24,49,,597,232,0,58,378,302,201,177,110,10,0,4,0.056603774,0.285714286,0.102040816,0,0,0.045359594,0,0.252252252,0.090909091,0.098790323,0.5,0.143924783,0.773333333,0,0.439393939,0.26286509,0.242765273,0.044380658,0.085548574,0.155148096,0.081967213,0,0.037383178
05.01.2021,7,11,5,0,2,151,0,31,20,77,,1188,146,0,55,868,944,264,198,98,12,0,34,0.044025157,0.523809524,0.102040816,0,0.066666667,0.045061176,0,0.279279279,0.075757576,0.155241935,0.5,0.286403086,0.486666667,0,0.416666667,0.603616134,0.758842444,0.058291013,0.095698405,0.138222849,0.098360656,0,0.317757009
